Difficulty	Song Name	Link	Primary Color	Secondary Color	Total Notes	Last Note Time	Fever Fill	Fever Time	Long Notes
22	Rivals (Hard) by Creo	/scl/fi/cmtyi0b71qf8ktrnw8n5k/Rivals-Hard-by-Creo.txt?rlkey=w85r497zpegtx9w1mlr9pdb5g&dl=1	Chill	Beat	896	121.828	252	18.274200	142
22	Color (Hard) by Grant feat. Juneau [Monstercat]	/scl/fi/4gclz95huv08emqyjy1kp/Color-Hard-by-Grant-feat.-Juneau-Monstercat.txt?rlkey=ua6d998z07y2pns9qitmfo85n&dl=1	Vibe	Flow	1042	106.149	249	15.922350	295
22	Momentum (Hard) by Hinkik	/scl/fi/rqzp9u2tez3c6cdzl35qz/Momentum-Hard-by-Hinkik.txt?rlkey=p9rstcgjaum4g3oir0toqdbfc&dl=1	Chill	Chill	1638	172.141	475	25.821150	214
22	Jump, Goober, Jump!! (Hard) by Joshua Kaplan (Open Heart Sound)	/scl/fi/22vvqzbd6o52s23urqjho/Jump-Goober-Jump-Hard-by-Joshua-Kaplan-Open-Heart-Sound.txt?rlkey=ft258mahf0erg0vpmxxlablya&dl=1	Flow	Chill	1545	150.775	340	22.616250	524
22	Only You (Hard) by Dexter King feat. Alexis Donn [Monstercat]	/scl/fi/9696odcaq2l26j9hi6h44/Only-You-Hard-by-Dexter-King-feat.-Alexis-Donn-Monstercat.txt?rlkey=2jfq2c5ldab12zksn7w1k12sr&dl=1	Beat	Rush	1629	175.973	364	26.395950	537
22	Galaxies (Hard) by Protostar [Monstercat]	/scl/fi/2xxgac38l9z7oejrdctmh/Galaxies-Hard-by-Protostar-Monstercat.txt?rlkey=r8bwpzs8t4y7m8xo1er4g679m&dl=1	Chill	Chill	973	112.550	271	16.882500	161
22	Summer Supernova (Hard) by coda	/scl/fi/pxw5cv2pr8dmy7qun07jf/Summer-Supernova-Hard-by-coda.txt?rlkey=thb93imi444xpf6pv4rbf2njo&dl=1	Vibe	Chill	1595	157.187	438	23.578050	280
22	British Tea (Hard) by KepoWorld feat. NJ	/scl/fi/232nndcf4sqkp2c8fhwxn/British-Tea-Hard-by-KepoWorld-feat.-NJ.txt?rlkey=ixp2meubig60xry321iaqayfq&dl=1	Chill	Flow	1652	158.673	428	23.800950	369
22	Cutie Cutie (Hard) by fusq	/scl/fi/x3tx84zadwvhox7kqy81o/Cutie-Cutie-Hard-by-fusq.txt?rlkey=fxrrz7a9luzxm38ki2cx72r2w&dl=1	Beat	Beat	1194	147.347	363	22.102050	104
22	Red Haze (Hard) by Creo	/scl/fi/8co0etr7ugflmqymvgguw/Red-Haze-Hard-by-Creo.txt?rlkey=nu9p7hvg6occw148sk9pbs3t6&dl=1	Chill	Beat	957	114.744	258	17.211600	183
22	Fire (Hard) by Rutra	/scl/fi/df2s3n28icwlugptbxwl0/Fire-Hard-by-Rutra.txt?rlkey=zx1fm2sbw780cmux4vh9myj7a&dl=1	Vibe	Vibe	979	99.360	246	14.904000	242
22	Honk (Hard) by BSlick	/scl/fi/mdjxq967qxibx6m7bi3l7/Honk-Hard-by-BSlick.txt?rlkey=l4lwaed1hl4bk02m55ilatckq&dl=1	Flow	Chill	1299	138.074	324	20.711100	327
22	Power Up (Hard) by Razihel	/scl/fi/kr8re98p5wet8t4x4ri49/Power-Up-Hard-by-Razihel.txt?rlkey=blypnu96qgvko89z97wuwv7bs&dl=1	Chill	Flow	947	121.666	256	18.249900	181
22	Farewell (Hard) by ARForest	/scl/fi/n9si4aa293yanemscy8s3/Farewell-Hard-by-ARForest.txt?rlkey=aaite5ootgfdbpz8z2z6j1lan&dl=1	Chill	Flow	1317	152.562	343	22.884300	289
22	All You Gotta Do (Is Just Dance) (Hard) by The Just Dance Band [Just Dance]	/scl/fi/wznt58by7nqpjblk2kobc/All-You-Gotta-Do-Is-Just-Dance-Hard-by-The-Just-Dance-Band-Just-Dance.txt?rlkey=r7wulzlderg61vrb7898bvwn1&dl=1	Chill	Chill	1263	143.867	334	21.580050	260
22	Bomb-Sniffing Pomeranian (Hard) by coda and stinkbug (Original song by naruto2413)	/scl/fi/4zdqdq82m1up5xn7x5g8w/Bomb-Sniffing-Pomeranian-Hard-by-coda-and-stinkbug-Original-song-by-naruto2413.txt?rlkey=5dgqvr32dnusnnbyjm5sh98bz&dl=1	Flow	Beat	1642	167.826	506	25.173900	123
22	Dubstepah (Hard) by F-777	/scl/fi/d9pex42q5hw5b847uvhtk/Dubstepah-Hard-by-F-777.txt?rlkey=iijyuzcfrveea1kxmg8fqx39v&dl=1	Rush	Flow	906	108.040	261	16.206000	124
22	Monster Dance Off (Hard) by F-777	/scl/fi/x42w2kbruynwhyjny6hj4/Monster-Dance-Off-Hard-by-F-777.txt?rlkey=7mqb9w53k9itdu8ai8fvcbdzc&dl=1	Flow	Rush	1428	143.500	394	21.525000	247
22	Stay Tuned (Hard) by F-777	/scl/fi/dhksrc4j11aghc2ubrn2d/Stay-Tuned-Hard-by-F-777.txt?rlkey=9nfqkc4mkxolcmehj0rueebz0&dl=1	Rush	Rush	1578	174.774	434	26.216100	276
22	bird feeder (Hard) by atsuover	/scl/fi/7jp5193cpy8fffbtbkym7/bird-feeder-Hard-by-atsuover.txt?rlkey=dswj11hm0ntrblb3on7r43ee4&dl=1	Rush	Rush	1338	158.594	365	23.789100	243
22	Louder Now (Hard) by Tobu	/scl/fi/7vjc9gz64y3kfppmsct45/Louder-Now-Hard-by-Tobu.txt?rlkey=r69b0niv9mmwlb4odxv1kr8iy&dl=1	Vibe	Flow	1216	165.248	332	24.787200	221
22	RELEASE (Hard) by atsuover & Rageminer	/scl/fi/qnj527p24h6a3aid1vuml/RELEASE-Hard-by-atsuover-Rageminer.txt?rlkey=sz0gk1w21e6dst30niiyf4i26&dl=1	Vibe	Chill	1315	140.313	368	21.046950	212
22	Things That You Do (Hard) by Slynk feat. Father Funk	/scl/fi/n85m4607wu8w2nd2exuow/Things-That-You-Do-Hard-by-Slynk-feat.-Father-Funk.txt?rlkey=fxfk8eb3psgmnadj1pu2vz0it&dl=1	Chill	Flow	1264	148.363	361	22.254450	182
22	XMas Tree (Hard) by Bollywood Santa [Just Dance]	/scl/fi/9vatrdfht378e2866se66/XMas-Tree-Hard-by-Bollywood-Santa-Just-Dance.txt?rlkey=p5gwn1nqv2mhdl00xpnz13gdf&dl=1	Vibe	Vibe	1573	141.203	455	21.180450	209
22	YOU'RE EVERYTHING (Hard) by dark cat (feat. juu)	/scl/fi/zh1qbq0e3o7xhpn19reaz/YOU-RE-EVERYTHING-Hard-by-dark-cat-feat.-juu.txt?rlkey=9eoxap2w21rk1dxe4sy6lho7k&dl=1	Flow	Rush	1037	148.119	280	22.217850	197
22	Demise (Hard) by Radical_Box [Tower Heroes]	/scl/fi/om3a5jhbik58qlekapxdb/Demise-Hard-by-Radical_Box-Tower-Heroes.txt?rlkey=78buq7zzhfkpxyaka0vv7whje&dl=1	Beat	Flow	1360	125.372	413	18.805800	120
22	Do (Hard) by garlagan	/scl/fi/a143gmakdcog9k4ey756c/Do-Hard-by-garlagan.txt?rlkey=r5r51ewspmmq4h2bmvkdrkm6l&dl=1	Beat	Flow	826	128.858	235	19.328700	122
22	Lemonede Chiffon (Hard) by brz1128 (windless)	/scl/fi/opx65n1ksldbpsrhu47hl/Lemonede-Chiffon-Hard-by-brz1128-windless.txt?rlkey=0wyjbo2h68phb73eriuyrtpw8&dl=1	Vibe	Vibe	1126	114.870	343	17.230500	97
22	Lightspeed (Hard) by Waterflame	/scl/fi/ade1no0g8cmzirhe5kcy3/Lightspeed-Hard-by-Waterflame.txt?rlkey=qegi5hlmad7l5bo1g93m45aqe&dl=1	Rush	Chill	857	98.274	277	14.741100	26
22	Papaya (Hard) by Hyper Potions & MYLK	/scl/fi/1ruu826ugsw4fcc2t7v08/Papaya-Hard-by-Hyper-Potions-MYLK.txt?rlkey=ggj7ns4bkvl2trspigp92gr17&dl=1	Beat	Chill	1656	163.170	412	24.475500	420
22	strawberry sherbet(KSMEdit) (Hard) by brz1128	/scl/fi/fatzmdx7u681pveyjyrpk/strawberry-sherbet-KSMEdit-Hard-by-brz1128.txt?rlkey=kytgynpk7hp1dals9qq3xgqxt&dl=1	Chill	Rush	1261	129.665	373	19.449750	143
22	DEAD (Hard) by Geoxor & SVRGE	/scl/fi/ojcled4qakfehqg3v14hk/DEAD-Hard-by-Geoxor-SVRGE.txt?rlkey=7zfzvqv76npjsfzv194xj49al&dl=1	Vibe	Chill	1010	108.641	240	16.296150	292
22	LUV U NEED U (Hard) by Slushii [Monstercat]	/scl/fi/soimg4pgdxu401zpnyd9v/LUV-U-NEED-U-Hard-by-Slushii-Monstercat.txt?rlkey=kiqncttkfinuplr3la3jzgjld&dl=1	Vibe	Flow	1346	143.517	364	21.527550	253
22	FinnMK's RoBeats 6th Anniversary Mega-Remix! [EXTENDED CUT] (Hard) by FinnMK	/scl/fi/tsnu6ied9gihei9jh8onc/FinnMK-s-RoBeats-6th-Anniversary-Mega-Remix-EXTENDED-CUT-Hard-by-FinnMK.txt?rlkey=b220f2q3xyzf0zu8m2x0ildbp&dl=1	Vibe	Beat	2674	297.327	753	44.599050	413
22	Reflections (Hard) by Rutra	/scl/fi/grl06xd305nusv1s8gz14/Reflections-Hard-by-Rutra.txt?rlkey=78pepelvtmugqgyiisj2x2dck&dl=1	Chill	Chill	1376	169.996	356	25.499400	309
22	This Time (Hard) by Kayzo [Monstercat]	/scl/fi/rrq932apzt7mgf2gk8r67/This-Time-Hard-by-Kayzo-Monstercat.txt?rlkey=pzw4poqoi3fnjk4e1w9vt66pa&dl=1	Chill	Beat	1435	166.528	324	24.979200	463
21	You & I (Hard) by RiraN	/scl/fi/aej24tcahaow3cv8d4q62/You-I-Hard-by-RiraN.txt?rlkey=fb2kynpk8gn3xvdy8xv2jvqtt&dl=1	Beat	Chill	974	132.310	300	19.846500	76
21	Better Run (Hard) by Rutra	/scl/fi/6a99zccfymz3oh0q59pfq/Better-Run-Hard-by-Rutra.txt?rlkey=93vkml6ihk9k2nlghaq1dvu7t&dl=1	Chill	Rush	1520	151.004	387	22.650600	359
21	Body (Hard) by Rutra	/scl/fi/40qgqgbtb5o2yh336kzcm/Body-Hard-by-Rutra.txt?rlkey=isxij7b65ix78keh0vccb3b5i&dl=1	Flow	Chill	753	89.367	208	13.405050	130
21	Dune (Hard) by Creo	/scl/fi/4u7us6afphw6zzszn6gws/Dune-Hard-by-Creo.txt?rlkey=do9i4na4nxaiwxi0uespubre2&dl=1	Beat	Chill	1176	136.973	355	20.545950	110
21	Euphoria (Hard) by Geoxor	/scl/fi/kf0l157fbj5fmvk09viwe/Euphoria-Hard-by-Geoxor.txt?rlkey=98stk8m0ewiu2adyxqvzzbzbb&dl=1	Rush	Rush	1434	152.722	335	22.908300	430
21	Let's Roll (Hard) by Ephixa & Going Quantum [Monstercat]	/scl/fi/c6zamfmnj64er0wrm7izg/Let-s-Roll-Hard-by-Ephixa-Going-Quantum-Monstercat.txt?rlkey=uyhjd3sf7kz3qv7cl2bjcu6uh&dl=1	Flow	Chill	677	97.962	205	14.694300	64
21	Vulture (Remasterized) (Hard) by Rutra	/scl/fi/xl22rgd8shexsb6fo8z87/Vulture-Remasterized-Hard-by-Rutra.txt?rlkey=ez843ed6msyrow95nnwirko14&dl=1	Vibe	Vibe	1318	166.145	361	24.921750	235
21	Drifters (Hard) by Feint feat. Elizaveta [Monstercat]	/scl/fi/mmaa83jm5pupioqrtlilf/Drifters-Hard-by-Feint-feat.-Elizaveta-Monstercat.txt?rlkey=kxfoxela6u8j8to8pdyzy2ho9&dl=1	Beat	Rush	727	119.752	180	17.962800	187
21	I Can't Say Why (Hard) by BSlick	/scl/fi/6q72mf36g13urri5slg3m/I-Can-t-Say-Why-Hard-by-BSlick.txt?rlkey=msoi1g730p9ang8v111pxduzb&dl=1	Beat	Rush	1175	136.097	325	20.414550	202
21	Escape (Hard) by Noisestorm [Monstercat]	/scl/fi/rm777a00nwtqbpnmcyjiw/Escape-Hard-by-Noisestorm-Monstercat.txt?rlkey=gp70mlsx1irq81ny8lghd9cfb&dl=1	Vibe	Beat	917	91.451	232	13.717650	222
21	Get Stickbugged LOL! (CG5 Remix) (Hard) by Onett (Remixed by CG5)	/scl/fi/r2hw3vpui62o4vf7nr60q/Get-Stickbugged-LOL-CG5-Remix-Hard-by-Onett-Remixed-by-CG5.txt?rlkey=an3m6blpi7fx4e1cl873mk2bo&dl=1	Vibe	Vibe	914	90.602	231	13.590300	222
21	Feeling Alright (Hard) by Rutra	/scl/fi/a9f50n3l2fo7ms5lz50pd/Feeling-Alright-Hard-by-Rutra.txt?rlkey=rnyvxusa7vckqibyga6l35y6r&dl=1	Vibe	Chill	1605	166.939	370	25.040850	495
21	PLAY (Hard) by Tokyo Machine [Monstercat]	/scl/fi/dl1cfow49xa6zd6ve79qq/PLAY-Hard-by-Tokyo-Machine-Monstercat.txt?rlkey=qwsycsl991lhsfhk82dbpwsaz&dl=1	Chill	Flow	956	110.625	245	16.593750	223
21	Alone (Hard) by F-777	/scl/fi/juklf35u17hsqg0srb4i8/Alone-Hard-by-F-777.txt?rlkey=2bdwc1u7i2d22xe5f0j43uzun&dl=1	Rush	Rush	1197	120.000	322	18.000000	231
21	Rats Birthday Mixtape [EXTENDED CUT] (Hard) by Kevin MacLeod & Jerma985	/scl/fi/15vyfdgmuxd0vg14tz41e/Rats-Birthday-Mixtape-EXTENDED-CUT-Hard-by-Kevin-MacLeod-Jerma985.txt?rlkey=i3rqkh7gwtw3ozw8zx2l9080t&dl=1	Beat	Beat	2260	189.235	534	28.385250	658
21	Astral Travel (Hard) by Karsten	/scl/fi/e2gbifa6amr17nyvppyol/Astral-Travel-Hard-by-Karsten.txt?rlkey=zdvmwnzm2hx4bopb5o68javjt&dl=1	Beat	Chill	1050	111.632	249	16.744800	303
21	Deadlocked (Hard) by F-777	/scl/fi/jy1jz15vua5ar50onve91/Deadlocked-Hard-by-F-777.txt?rlkey=okvm0xf6ucs2kcucqxzi9pv6d&dl=1	Rush	Beat	1266	118.518	348	17.777700	223
21	Satin (Hard) by Kawai Sprite	/scl/fi/i5nt4g6t0r0gq55f8f3gb/Satin-Hard-by-Kawai-Sprite.txt?rlkey=y65u4sq55jgbsaxgfcfln6lk5&dl=1	Rush	Rush	717	87.928	215	13.189200	74
21	NULCTRL (Hard) by Silentroom	/scl/fi/tl4tg8au8r2mej3x1t58e/NULCTRL-Hard-by-Silentroom.txt?rlkey=lu4tk1c3u24lrvf2n0ixhnhx3&dl=1	Rush	Chill	1058	144.560	306	21.684000	140
21	BUBBLE TEA (Hard) by dark cat (feat. juu & cinders)	/scl/fi/mty8roqz48wsguej1zk00/BUBBLE-TEA-Hard-by-dark-cat-feat.-juu-cinders.txt?rlkey=l87rclhs11bwfguxxolgkxcwu&dl=1	Beat	Rush	1217	146.105	348	21.915750	173
21	Cloud 9 (Hard) by Itro & Tobu	/scl/fi/dxfiy2kytldv29l22gs4e/Cloud-9-Hard-by-Itro-Tobu.txt?rlkey=g85at9q6iuonk9t2edsry6njf&dl=1	Beat	Chill	1367	140.681	348	21.102150	323
21	Gyre (Hard) by Kanro	/scl/fi/2w78ssymekf0rmh0a1cl3/Gyre-Hard-by-Kanro.txt?rlkey=yo72fwdtsynj7cwuzycwcco12&dl=1	Rush	Flow	967	116.667	238	17.500050	254
21	NO STOPPING US (Hard) by dark cat (feat. Jenny)	/scl/fi/402092m0x8nmxj97yxrwe/NO-STOPPING-US-Hard-by-dark-cat-feat.-Jenny.txt?rlkey=pbu3j1f7l8tveh0nmxx392s4h&dl=1	Chill	Flow	1147	137.331	331	20.599650	154
21	Part of History (Hard) by Tobu	/scl/fi/ugfgnnkljyev2cev7c81g/Part-of-History-Hard-by-Tobu.txt?rlkey=mo04nt19bmy9x9d0yzyz8srn3&dl=1	Flow	Flow	742	96.184	202	14.427600	136
21	Time Machine (Hard) by Waterflame	/scl/fi/8n2vta8igvwo90fs1shsa/Time-Machine-Hard-by-Waterflame.txt?rlkey=t0ow1oi6zgvmpetnbswgocoth&dl=1	Beat	Beat	1507	168.492	397	25.273800	317
21	tsuzuri (Hard) by keisei (feat. Hatsune Miku)	/scl/fi/nmnnkl5zyc1gff4ncozul/tsuzuri-Hard-by-keisei-feat.-Hatsune-Miku.txt?rlkey=mzvgdyygo5dght7y06xlsmexb&dl=1	Beat	Vibe	958	114.880	271	17.232000	145
20	Cutie Lovely Princess (Hard) by Michiko Hamada [Nash Music Library]	/scl/fi/33ipsqq2sijoptihmf31x/Cutie-Lovely-Princess-Hard-by-Michiko-Hamada-Nash-Music-Library.txt?rlkey=mf306va2hxkuj59il5rxlf2ec&dl=1	Chill	Rush	1051	105.324	242	15.798600	325
21	Internet Pajamas Party (Hard) by you	/scl/fi/wnmfsnnnw28wpnnlq1w57/Internet-Pajamas-Party-Hard-by-you.txt?rlkey=in5h9mui92q46b0jr74cu916p&dl=1	Vibe	Chill	1282	156.093	365	23.413950	187
21	Mitsuri (Hard) by you	/scl/fi/t4pipqdiu4xjw4avghsa6/Mitsuri-Hard-by-you.txt?rlkey=n807i1anrleybqi14udt815ui&dl=1	Rush	Flow	954	99.492	291	14.923800	82
21	Pink Rain (Hard) by Yooh	/scl/fi/fxccnrf2cvkogv45oz3tv/Pink-Rain-Hard-by-Yooh.txt?rlkey=79nhlxwuvqtzk0xxrzpz3ufnm&dl=1	Chill	Chill	917	126.480	281	18.972000	76
20	Exosphere (Hard) by Creo	/scl/fi/0hvloi41fwcosbxbplkzq/Exosphere-Hard-by-Creo.txt?rlkey=iv2jyhj71q9l65mfvz20iquoo&dl=1	Vibe	Chill	1292	164.896	356	24.734400	223
21	Rainbow Road (Hard) by nanobii	/scl/fi/1e8kr1dw63h1q0dyly9s5/Rainbow-Road-Hard-by-nanobii.txt?rlkey=16juuoz8tpuqsxrape4ae6buw&dl=1	Rush	Flow	1322	169.265	382	25.389750	176
20	Among Us (Hard) by BSlick	/scl/fi/c7cp205h1ukri843nrmzg/Among-Us-Hard-by-BSlick.txt?rlkey=26el6yetzol4gxwj6t84mtrzn&dl=1	Beat	Rush	955	124.473	287	18.670950	95
20	Candyland (Hard) by Tobu	/scl/fi/jv11dka8czo1usp79nj15/Candyland-Hard-by-Tobu.txt?rlkey=6iiat0g2lgyk3u90fh4bzm31u&dl=1	Vibe	Chill	635	104.855	160	15.728250	155
20	Dog Jam (Hard) by coda	/scl/fi/5yku6e1c2v0f557h9poyt/Dog-Jam-Hard-by-coda.txt?rlkey=12kxfrn89jpl40m7ve07ai5fe&dl=1	Chill	Beat	1212	117.155	312	17.573250	276
20	Medusa (Hard) by Aiobahn feat. Cozi Zuehlsdorff [Monstercat]	/scl/fi/idfy02jemr0gqu8nm8a9i/Medusa-Hard-by-Aiobahn-feat.-Cozi-Zuehlsdorff-Monstercat.txt?rlkey=uso7ywzsvdgoefua4w2x56wl4&dl=1	Flow	Beat	1639	171.483	381	25.722450	496
20	Rock Thing (Hard) by Creo	/scl/fi/d78g0hoaxy4gah30kgx5w/Rock-Thing-Hard-by-Creo.txt?rlkey=9t10hf4s42co42lyo93534h3p&dl=1	Vibe	Rush	1235	124.275	330	18.641250	247
20	FIREBITE! (Hard) by KepoWorld	/scl/fi/c6xhaib8arlhpuq1hr4by/FIREBITE-Hard-by-KepoWorld.txt?rlkey=rmm1tao7ra3gyidiwtnbd258v&dl=1	Flow	Rush	1623	171.351	386	25.702650	465
20	Hot (Hard) by FWLR [Monstercat]	/scl/fi/yjn4v7arrzcw8d7sbacno/Hot-Hard-by-FWLR-Monstercat.txt?rlkey=hyihlklh3x1oa8n8kclnakpuy&dl=1	Beat	Chill	1578	169.983	494	25.497450	95
20	Revenger (Hard) by F.O.O.L [Monstercat]	/scl/fi/zk511qw33y302af9euj0c/Revenger-Hard-by-F.O.O.L-Monstercat.txt?rlkey=061bhukarpq9s9ri5ipe22u1j&dl=1	Vibe	Beat	1004	130.932	296	19.639800	117
20	Skystrike (Hard) by Hinkik	/scl/fi/q42y7b73cx5lr17p8fbxq/Skystrike-Hard-by-Hinkik.txt?rlkey=kpvbv8vlvvmj1gu3evlslcnjv&dl=1	Chill	Chill	1803	184.036	477	27.605400	372
20	Terrorize (Hard) by firedagger01	/scl/fi/fofdd7hfvnf9w2emt6lhk/Terrorize-Hard-by-firedagger01.txt?rlkey=j5ns9fsxl0wtyuq83vliitu09&dl=1	Beat	Beat	1240	112.232	303	16.834800	331
20	Sphere (Hard) by Creo	/scl/fi/1pmmwtesgxkj8d1uh91t7/Sphere-Hard-by-Creo.txt?rlkey=4s9d90edtegpl4ylfa69y6h8r&dl=1	Beat	Beat	845	122.460	232	18.369000	151
20	Carissa (Hard) by DESERT STAR [Monstercat]	/scl/fi/zkvu2mh14t4x1vu53m59m/Carissa-Hard-by-DESERT-STAR-Monstercat.txt?rlkey=p2wfa3gqk43wbuwi3x4klffeq&dl=1	Chill	Vibe	897	134.669	237	20.200350	188
20	Orange (Hard) by Aoi Okutsu [Nash Music Library]	/scl/fi/kw3inqqxufe3cngt56p9u/Orange-Hard-by-Aoi-Okutsu-Nash-Music-Library.txt?rlkey=r6b668l5mtnxtcbqjtswj2s1k&dl=1	Vibe	Beat	1477	154.411	372	23.161650	361
20	Inner (Hard) by fusq feat. MYLK	/scl/fi/kqlaa61ol0hp7h6r3pr5d/Inner-Hard-by-fusq-feat.-MYLK.txt?rlkey=v108apeygss04s49shbukqg2l&dl=1	Chill	Rush	672	102.021	172	15.303150	157
20	Internet Boy (Hard) by Dion Timmer feat. Micah Martin [Monstercat]	/scl/fi/vf0wxnveejqr37rpn4uj9/Internet-Boy-Hard-by-Dion-Timmer-feat.-Micah-Martin-Monstercat.txt?rlkey=uxr9qhyi8bnif5nj0crmf02kn&dl=1	Beat	Rush	1250	150.958	318	22.643700	298
20	Ocean Eyes (Hard) by Jay Cosmic & DESERT STAR [Monstercat]	/scl/fi/940owq2x3y1y8p8aqrjr8/Ocean-Eyes-Hard-by-Jay-Cosmic-DESERT-STAR-Monstercat.txt?rlkey=moll0hymns0f3dhgal42mwghp&dl=1	Flow	Rush	936	101.215	232	15.182250	240
20	The Untold Story (Hard) by BSlick feat. Melissa Medina	/scl/fi/c81s3z7exgv4o55qaavkf/The-Untold-Story-Hard-by-BSlick-feat.-Melissa-Medina.txt?rlkey=440j1w5ynf42qk7spkqfuo64j&dl=1	Rush	Rush	1201	160.291	284	24.043650	350
20	Blammed (Hard) by Kawai Sprite	/scl/fi/2ncblq7cobmm59jvmnfyz/Blammed-Hard-by-Kawai-Sprite.txt?rlkey=5x4xq621vkjohkh20wr0df86j&dl=1	Flow	Flow	895	105.517	280	15.827550	55
20	Cocoa (Hard) by Kawai Sprite	/scl/fi/g2ujfxs43dteck2m1tfce/Cocoa-Hard-by-Kawai-Sprite.txt?rlkey=y6zfyw9agprvrp02vyin397zi&dl=1	Flow	Flow	976	106.564	282	15.984600	132
20	Eggnog (Hard) by Kawai Sprite	/scl/fi/htrmz3hp4xlfpap58sf7g/Eggnog-Hard-by-Kawai-Sprite.txt?rlkey=l2x3yt2fn5qan4ofxjyjs56ta&dl=1	Vibe	Flow	1108	93.660	276	14.049000	281
20	Let's Show Them (Hard) by BSlick feat. Plexsy	/scl/fi/bljxw6yfz51kh5oqvzsil/Let-s-Show-Them-Hard-by-BSlick-feat.-Plexsy.txt?rlkey=5mh3lo1rysov3844ca6j6klhm&dl=1	Vibe	Flow	1219	162.767	320	24.415050	260
20	Rebirth (Hard) by MH (Marquan Harper) feat. Nikolaev	/scl/fi/o5eebn6rffq3afd4aq9gp/Rebirth-Hard-by-MH-Marquan-Harper-feat.-Nikolaev.txt?rlkey=0ch1ewfvz9one4pn0qrz49l8s&dl=1	Vibe	Vibe	1117	149.544	268	22.431600	313
20	t0Y0u (Hard) by garlagan	/scl/fi/4shuassvxyi388febqlke/t0Y0u-Hard-by-garlagan.txt?rlkey=m4jip3uyzie3e3paeuqz5d7o7&dl=1	Rush	Rush	868	113.727	259	17.059050	91
20	Dance of the Sugar Plum Fairy (Hard) by Tchaikovsky (Performed by Rousseau)	/scl/fi/2wee9jwv7yk3jz0rr6n39/Dance-of-the-Sugar-Plum-Fairy-Hard-by-Tchaikovsky-Performed-by-Rousseau.txt?rlkey=dtxf8bkusbtufxnn8yftdw6ps&dl=1	Flow	Flow	680	113.451	203	17.017650	73
20	Candyland pt. II (Hard) by Tobu	/scl/fi/gdz24cmc2wdvbcgzgbo12/Candyland-pt.-II-Hard-by-Tobu.txt?rlkey=d4q2vsk39bw1cd59nnhzghejb&dl=1	Flow	Vibe	1120	135.246	328	20.286900	138
20	-feeding- (Hard) by naruto2413 (feat. Aya Majiro)	/scl/fi/ngrjnz62uv3l8ix0ld5sz/feeding-Hard-by-naruto2413-feat.-Aya-Majiro.txt?rlkey=ha84sknx2v7ju64nw85a4v0tr&dl=1	Beat	Beat	1317	171.936	391	25.790400	144
20	Dance of The Violins (Hard) by F-777	/scl/fi/40v1kwekghv1b1opb3sn0/Dance-of-The-Violins-Hard-by-F-777.txt?rlkey=e0n0llbut9hbv28rx0ey92mnq&dl=1	Rush	Vibe	1213	143.750	352	21.562500	156
20	Destiny (Hard) by Jim Yosef, Electro-Light, Anna Yvette, Deaf Kev & Tobu	/scl/fi/4zku8moid4yqlhez0kpd5/Destiny-Hard-by-Jim-Yosef-Electro-Light-Anna-Yvette-Deaf-Kev-Tobu.txt?rlkey=f0kulzqi7w25dk5x1o48wjtnz&dl=1	Chill	Chill	1258	137.855	274	20.678250	437
20	Modulation to Move the Mind (Hard) by naruto2413, Aya Futatsuki & BouKiCHi	/scl/fi/6e678n13ed2yv564fkp18/Modulation-to-Move-the-Mind-Hard-by-naruto2413-Aya-Futatsuki-BouKiCHi.txt?rlkey=t12ih8mo15ehs0nxg5m7c0ixg&dl=1	Beat	Beat	1391	139.308	372	20.896200	274
20	ARTIST LEMONADE (Hard) by atsuover	/scl/fi/nh1ol08at5dk0s4j21z1t/ARTIST-LEMONADE-Hard-by-atsuover.txt?rlkey=18v9e3f3dvl4bxcq2omfepxo9&dl=1	Vibe	Flow	804	91.905	244	13.785750	72
20	Disco Operator (Hard) by Slynk	/scl/fi/o1hk32j5ws5puj40xdxs5/Disco-Operator-Hard-by-Slynk.txt?rlkey=gt8gm4temu9pnkq3hpjixhoxq&dl=1	Flow	Beat	1190	157.114	345	23.567100	156
20	In My Mind (Hard) by Tobu & AhXon	/scl/fi/baxogwaig1ss260yv77lp/In-My-Mind-Hard-by-Tobu-AhXon.txt?rlkey=ja0sl0ayfiok5b50ytljhhpkm&dl=1	Rush	Beat	1419	179.074	386	26.861100	261
20	Inside (Hard) by Slynk	/scl/fi/q029e00whvq8rm5uoo2fg/Inside-Hard-by-Slynk.txt?rlkey=fmpbuggiygng3kuycjklgmezr&dl=1	Chill	Beat	1013	107.756	277	16.163400	184
20	Magnetic (Hard) by Similar Outskirts	/scl/fi/8agb15f7qnmfiuf22h6tl/Magnetic-Hard-by-Similar-Outskirts.txt?rlkey=idt84zgpj0yxm8id907xo89vl&dl=1	Beat	Chill	751	108.435	196	16.265250	164
20	TUG OF WAR (Hard) by atsuover & Rageminer	/scl/fi/8582ua7h3iiiq4vvlmyz1/TUG-OF-WAR-Hard-by-atsuover-Rageminer.txt?rlkey=n2gtgxnohuhiig8i2bi74uop4&dl=1	Chill	Chill	952	105.064	299	15.759600	56
20	Glorious Morning 2 (Hard) by Waterflame	/scl/fi/qykd6kis113iahpwa9d6z/Glorious-Morning-2-Hard-by-Waterflame.txt?rlkey=y4y19ayjooni2h4qv870z7gh8&dl=1	Vibe	Beat	1570	172.863	507	25.929450	50
